userId,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
113271,4.43,3.97,4.26,4.28,3.95
113279,3.61,3.11,3.38,3.41,3.15
113360,2.25,1.79,2.09,2.09,1.77
113397,3.05,2.5,2.84,2.82,2.61
113407,3.5,2.98,3.3,3.32,3.05
113436,2.96,2.47,2.74,2.76,2.51
113507,2.79,2.35,2.59,2.63,2.27
113561,3.62,3.19,3.46,3.49,3.12
113602,2.76,2.31,2.54,2.58,2.25
113616,3.74,3.28,3.52,3.55,3.24
113621,3.75,3.27,3.54,3.57,3.26
113625,4.19,3.73,3.95,4.01,3.68
113628,2.85,2.41,2.63,2.67,2.33
113660,3.63,3.14,3.38,3.42,3.14
113730,2.97,2.51,2.76,2.79,2.48
113773,3.71,3.22,3.52,3.52,3.27
113807,3.42,2.94,3.23,3.24,2.95
113818,3.77,3.31,3.53,3.59,3.27
113859,4.03,3.55,3.8,3.84,3.53
113898,4.08,3.66,3.87,3.92,3.55
113973,1.73,1.25,1.47,1.51,1.25
113996,2.84,2.31,2.61,2.63,2.41
114038,2.78,2.29,2.57,2.58,2.31
114116,3.49,3.06,3.29,3.32,2.96
114172,3.82,3.32,3.48,3.58,3.33
114194,2.89,2.35,2.63,2.64,2.43
114195,2.42,1.95,2.22,2.25,1.94
114251,3.68,3.17,3.49,3.48,3.22
114270,3.06,2.59,2.88,2.88,2.59
114285,3.26,2.79,3.09,3.1,2.77
114320,3.1,2.58,2.82,2.89,2.62
114336,3.32,2.86,3.08,3.12,2.82
114340,3.29,2.82,3.08,3.12,2.8
114349,3.09,2.6,2.94,2.93,2.64
114376,3.69,3.24,3.52,3.54,3.21
114398,3.89,3.41,3.67,3.71,3.4
114400,3.55,3.1,3.36,3.39,3.03
114484,4.72,4.24,4.46,4.52,4.22
114503,5.03,4.59,4.76,4.84,4.49
114509,4.38,3.85,4.14,4.17,3.92
114531,3.48,3.01,3.32,3.32,3.02
114554,3.71,3.2,3.52,3.5,3.28
114618,4.07,3.66,3.82,3.9,3.5
114630,3.67,3.23,3.45,3.5,3.12
114675,2.89,2.39,2.71,2.71,2.45
114712,3.11,2.65,2.87,2.92,2.6
114716,1.65,1.23,1.42,1.48,1.11
114719,4.53,4.08,4.31,4.36,4.01
114792,3.55,3.02,3.29,3.32,3.12
114794,2.39,1.92,2.17,2.22,1.88
114809,3.09,2.62,2.81,2.87,2.61
114828,2.74,2.26,2.53,2.55,2.28
114853,4.45,3.92,4.19,4.23,4.0
114912,4.46,3.99,4.27,4.26,3.99
114922,2.81,2.36,2.63,2.66,2.3
114944,2.8,2.36,2.57,2.63,2.29
114994,3.74,3.26,3.48,3.53,3.26
114999,3.57,3.11,3.39,3.41,3.1
115005,3.29,2.78,3.09,3.11,2.84
115021,3.5,3.04,3.22,3.3,2.97
115032,3.47,3.02,3.22,3.28,2.96
115037,4.76,4.2,4.59,4.56,4.35
115067,3.17,2.69,3.01,3.01,2.71
115069,2.93,2.46,2.7,2.74,2.44
115115,4.88,4.43,4.63,4.68,4.37
115164,2.42,2.0,2.24,2.26,1.9
115221,3.8,3.33,3.6,3.61,3.33
115225,2.0,1.47,1.7,1.75,1.54
115235,3.32,2.85,3.07,3.13,2.82
115276,3.66,3.16,3.42,3.46,3.19
115282,2.61,2.22,2.42,2.48,2.04
115285,2.62,2.14,2.42,2.45,2.14
115290,3.91,3.44,3.65,3.7,3.42
115293,2.81,2.34,2.59,2.63,2.35
115309,3.39,2.91,3.18,3.19,2.92
115338,2.61,2.15,2.42,2.44,2.12
115350,3.73,3.24,3.5,3.51,3.25
115382,2.74,2.26,2.56,2.57,2.28
115386,3.27,2.8,3.06,3.07,2.8
115404,3.75,3.28,3.56,3.58,3.29
115517,3.44,2.98,3.2,3.26,2.93
115530,2.64,2.17,2.4,2.43,2.18
115531,3.82,3.33,3.61,3.64,3.35
115547,3.06,2.6,2.89,2.89,2.59
115591,3.53,3.06,3.36,3.35,3.05
115596,3.38,2.91,3.2,3.21,2.9
115603,4.13,3.63,3.86,3.92,3.64
115605,3.35,2.87,3.19,3.19,2.89
115635,4.21,3.76,3.96,4.03,3.71
115673,3.19,2.7,3.05,3.05,2.73
115705,3.19,2.7,2.98,3.0,2.73
115718,2.05,1.57,1.83,1.85,1.58
115726,4.19,3.7,3.86,3.96,3.67
115758,4.05,3.58,3.81,3.86,3.55
115760,2.72,2.26,2.55,2.56,2.26
115770,3.91,3.36,3.61,3.66,3.47
115774,3.95,3.5,3.69,3.75,3.49
115844,2.59,2.1,2.36,2.39,2.12
115860,2.62,2.18,2.39,2.45,2.1
115866,3.39,2.91,3.19,3.21,2.92
115936,3.08,2.66,2.84,2.91,2.52
115975,3.41,2.95,3.21,3.25,2.93
116015,4.47,3.96,4.23,4.26,4.0
116018,3.19,2.71,2.95,2.99,2.7
116056,4.04,3.55,3.82,3.84,3.57
116068,2.81,2.32,2.58,2.62,2.35
116076,2.67,2.21,2.46,2.49,2.18
116097,3.45,2.99,3.19,3.24,2.94
116101,3.68,3.22,3.52,3.53,3.2
116107,3.25,2.81,3.05,3.1,2.72
116145,3.69,3.24,3.51,3.53,3.2
116146,3.3,2.84,3.09,3.12,2.81
116154,4.32,3.89,4.09,4.16,3.8
116166,3.36,2.89,3.16,3.18,2.87
116170,3.97,3.5,3.73,3.77,3.49
116183,3.28,2.84,3.03,3.11,2.73
116216,3.76,3.32,3.56,3.59,3.25
116231,3.44,2.97,3.26,3.28,2.96
116295,3.57,3.08,3.36,3.4,3.09
116332,3.77,3.26,3.56,3.57,3.32
116350,3.61,3.12,3.45,3.43,3.14
116351,2.5,2.04,2.27,2.31,2.01
116361,4.01,3.52,3.81,3.83,3.55
116391,4.51,4.08,4.26,4.34,3.97
116396,4.81,4.42,4.55,4.66,4.21
116403,2.57,2.08,2.38,2.39,2.11
116418,3.18,2.74,3.0,3.03,2.7
116449,3.95,3.47,3.63,3.73,3.43
116458,3.54,3.01,3.26,3.3,3.1
116463,4.18,3.62,3.9,3.93,3.77
116489,3.23,2.75,3.04,3.04,2.81
116570,3.98,3.44,3.72,3.72,3.56
116580,3.58,3.1,3.35,3.4,3.08
116703,1.97,1.49,1.77,1.79,1.51
116762,3.59,3.1,3.35,3.38,3.15
116786,3.57,3.05,3.25,3.31,3.09
116809,4.14,3.71,3.92,3.98,3.6
116841,4.54,4.04,4.31,4.33,4.07
116860,3.9,3.48,3.7,3.74,3.37
116862,3.05,2.57,2.82,2.86,2.56
116876,2.12,1.65,1.86,1.9,1.63
116878,3.92,3.41,3.71,3.69,3.49
116888,3.55,3.08,3.36,3.38,3.06
116937,3.98,3.5,3.72,3.76,3.49
116939,3.82,3.32,3.63,3.62,3.38
116950,3.65,3.19,3.44,3.47,3.16
116988,4.04,3.59,3.83,3.85,3.52
116998,2.55,2.1,2.35,2.39,2.03
117025,3.61,3.19,3.41,3.45,3.07
117061,2.24,1.74,1.98,2.04,1.76
117063,3.69,3.24,3.5,3.53,3.19
117101,1.92,1.48,1.72,1.76,1.42
117117,3.47,2.99,3.29,3.3,3.01
117119,3.24,2.78,2.99,3.04,2.72
117125,2.59,2.09,2.35,2.38,2.12
117139,3.18,2.7,2.96,2.99,2.71
117157,2.72,2.25,2.51,2.53,2.23
117160,2.36,1.92,2.15,2.2,1.83
117163,3.53,3.02,3.3,3.32,3.07
117195,4.28,3.84,4.04,4.1,3.74
117199,4.37,3.9,4.18,4.19,3.9
117206,3.88,3.39,3.68,3.69,3.42
117214,2.78,2.29,2.56,2.59,2.31
117220,3.45,2.97,3.29,3.29,2.98
117242,3.57,3.06,3.32,3.34,3.13
117268,4.41,3.9,4.18,4.19,3.97
117319,3.32,2.8,3.08,3.1,2.86
117327,3.23,2.75,2.99,3.03,2.75
117330,3.17,2.68,2.94,2.97,2.72
117358,3.91,3.42,3.65,3.71,3.41
117362,3.9,3.44,3.64,3.72,3.37
117384,2.3,1.84,2.06,2.12,1.79
117428,3.48,3.06,3.21,3.29,2.9
117605,3.65,3.17,3.43,3.47,3.17
117616,3.47,3.02,3.26,3.32,2.94
117635,3.03,2.54,2.83,2.85,2.57
117678,3.54,3.11,3.3,3.38,3.0
117690,3.45,3.0,3.23,3.28,2.96
117717,4.68,4.3,4.46,4.53,4.09
117734,3.68,3.24,3.41,3.5,3.12
117740,4.74,4.31,4.45,4.55,4.18
117780,4.58,4.05,4.4,4.38,4.17
117841,3.63,3.09,3.42,3.4,3.19
117904,5.21,4.67,4.83,4.95,4.75
117933,3.98,3.49,3.76,3.77,3.55
117938,4.03,3.57,3.8,3.83,3.55
117957,4.12,3.68,3.9,3.95,3.61
117966,4.34,3.77,3.98,4.06,3.91
117970,4.15,3.72,3.95,4.0,3.64
117980,4.32,3.83,4.02,4.1,3.84
118006,3.88,3.46,3.71,3.73,3.37
118054,2.23,1.74,1.98,2.01,1.76
118102,3.04,2.55,2.82,2.84,2.61
118108,3.5,3.05,3.32,3.35,3.02
118143,4.06,3.62,3.84,3.89,3.53
118149,3.46,2.98,3.26,3.28,2.98
118171,3.74,3.26,3.49,3.55,3.24
118183,3.27,2.83,3.05,3.1,2.75
118194,3.89,3.43,3.63,3.71,3.37
118198,3.99,3.5,3.85,3.81,3.56
118228,3.34,2.86,3.13,3.15,2.87
118239,3.76,3.26,3.56,3.56,3.3
118257,4.03,3.58,3.76,3.81,3.52
118264,2.82,2.36,2.64,2.66,2.33
118279,4.33,3.81,4.16,4.15,3.89
118311,3.84,3.4,3.61,3.67,3.3
118326,2.39,1.92,2.16,2.2,1.91
118361,3.71,3.23,3.5,3.52,3.24
118414,3.55,3.09,3.3,3.37,3.04
118469,1.44,0.98,1.28,1.28,0.97
118500,2.99,2.5,2.77,2.78,2.54
118541,3.32,2.88,3.08,3.14,2.79
118577,3.25,2.79,3.1,3.09,2.79
118601,2.66,2.18,2.4,2.45,2.19
118618,4.16,3.71,3.95,3.98,3.67
118653,4.62,4.23,4.38,4.49,4.02
118720,2.9,2.47,2.66,2.73,2.36
118726,3.68,3.23,3.46,3.51,3.16
118788,2.6,2.12,2.38,2.41,2.12
118839,4.18,3.69,3.94,3.97,3.71
118840,3.6,3.07,3.34,3.39,3.13
118859,4.0,3.54,3.79,3.83,3.51
118866,3.15,2.65,2.94,2.95,2.7
118867,3.52,3.06,3.27,3.33,3.0
118892,4.32,3.82,4.0,4.07,3.82
118904,2.32,1.84,2.08,2.12,1.83
118910,3.01,2.49,2.81,2.79,2.59
118958,2.71,2.26,2.5,2.53,2.22
119009,4.91,4.46,4.6,4.7,4.36
119021,3.61,3.16,3.37,3.41,3.1
119031,3.02,2.52,2.77,2.81,2.55
119066,2.72,2.24,2.48,2.51,2.25
119075,2.51,2.04,2.32,2.33,2.03
119084,1.98,1.48,1.79,1.79,1.53
119086,4.18,3.78,3.93,4.0,3.59
119152,3.64,3.12,3.38,3.44,3.19
119181,3.94,3.48,3.7,3.76,3.43
119214,2.38,1.91,2.19,2.2,1.9
119261,3.24,2.75,3.0,3.04,2.75
119287,2.17,1.72,1.95,2.0,1.67
119292,3.66,3.19,3.41,3.46,3.16
119305,2.89,2.4,2.68,2.69,2.43
119345,2.8,2.29,2.57,2.59,2.35
119350,2.52,2.06,2.26,2.34,1.99
119363,3.82,3.33,3.65,3.64,3.36
119368,3.15,2.64,2.89,2.93,2.68
119409,3.61,3.19,3.45,3.47,3.09
119422,3.9,3.45,3.69,3.73,3.37
119447,2.64,2.2,2.48,2.5,2.15
119454,4.06,3.57,3.92,3.9,3.61
119481,4.19,3.69,3.93,3.97,3.7
119510,4.3,3.86,4.16,4.16,3.81
119528,2.92,2.45,2.68,2.73,2.43
119556,4.55,4.01,4.35,4.32,4.14
119614,2.56,2.05,2.32,2.35,2.11
119628,3.04,2.55,2.87,2.87,2.59
119652,2.95,2.51,2.76,2.79,2.46
119711,4.36,3.98,4.17,4.21,3.82
119737,3.82,3.36,3.61,3.65,3.31
119779,2.62,2.19,2.4,2.47,2.09
119826,2.39,1.91,2.17,2.2,1.91
119833,3.19,2.72,3.0,3.03,2.7
119849,3.2,2.73,2.95,3.02,2.72
119868,2.46,2.04,2.24,2.28,1.91
119906,3.66,3.14,3.31,3.4,3.18
119909,4.55,4.06,4.33,4.36,4.06
119910,3.96,3.49,3.68,3.75,3.44
119936,3.39,2.93,3.18,3.22,2.88
119978,4.12,3.68,3.91,3.96,3.6
120010,3.34,2.89,3.1,3.15,2.81
120028,2.85,2.39,2.63,2.67,2.35
120119,2.25,1.78,2.07,2.1,1.75
120149,2.77,2.34,2.53,2.62,2.23
120167,2.41,2.0,2.22,2.27,1.87
120221,2.76,2.31,2.57,2.6,2.27
120342,4.41,4.01,4.19,4.27,3.86
120367,3.28,2.85,3.03,3.11,2.73
120396,4.37,3.89,4.16,4.2,3.89
120487,3.7,3.24,3.5,3.54,3.2
120493,2.2,1.67,1.99,1.99,1.78
120500,3.79,3.33,3.51,3.57,3.27
120501,4.11,3.62,3.9,3.92,3.64
120511,2.3,1.83,2.07,2.11,1.8
120548,3.51,3.06,3.33,3.36,3.02
120568,3.02,2.55,2.83,2.85,2.55
120571,4.08,3.64,3.87,3.92,3.58
120572,2.91,2.46,2.76,2.76,2.43
120586,3.47,2.99,3.25,3.28,3.03
120601,3.49,3.02,3.29,3.31,3.01
120624,2.31,1.84,2.1,2.12,1.86
120630,3.19,2.74,2.92,3.0,2.66
120633,3.74,3.22,3.49,3.54,3.3
120642,3.68,3.24,3.44,3.5,3.16
120649,3.24,2.72,3.03,3.04,2.8
120657,5.2,4.69,5.01,5.01,4.74
120658,3.35,2.88,3.09,3.16,2.83
120666,3.36,2.86,3.16,3.17,2.91
120702,3.94,3.48,3.75,3.78,3.43
120719,3.91,3.44,3.7,3.73,3.43
120767,3.88,3.41,3.66,3.71,3.36
120793,3.39,2.93,3.13,3.19,2.88
120802,3.71,3.23,3.53,3.54,3.24
120826,2.45,1.95,2.17,2.22,1.99
120839,3.33,2.82,3.11,3.14,2.89
120841,2.67,2.22,2.5,2.53,2.16
120845,3.61,3.16,3.4,3.43,3.11
120916,2.73,2.24,2.52,2.54,2.25
120936,3.9,3.44,3.62,3.7,3.37
121011,4.22,3.8,3.98,4.06,3.66
121017,3.57,3.1,3.4,3.42,3.1
121024,3.02,2.57,2.85,2.86,2.51
121033,4.16,3.68,3.93,3.97,3.67
121037,4.54,4.08,4.31,4.34,4.04
121056,2.54,2.09,2.33,2.36,2.05
121058,2.47,2.03,2.27,2.31,1.97
121137,3.38,2.95,3.16,3.22,2.85
121162,3.14,2.67,2.96,2.97,2.68
121182,4.18,3.78,3.99,4.05,3.66
121201,3.09,2.65,2.87,2.92,2.59
121228,3.19,2.72,2.98,2.98,2.75
121268,3.23,2.8,3.04,3.07,2.72
121277,3.09,2.56,2.82,2.86,2.64
121296,3.63,3.2,3.44,3.48,3.13
121359,2.75,2.26,2.49,2.55,2.27
121393,3.29,2.81,3.06,3.12,2.8
121414,4.2,3.72,3.96,3.99,3.72
121432,3.19,2.79,3.01,3.07,2.66
121453,3.53,3.06,3.33,3.36,3.04
121493,3.69,3.22,3.5,3.52,3.2
121499,3.84,3.39,3.61,3.66,3.31
121505,3.88,3.4,3.66,3.68,3.39
121537,3.25,2.8,3.03,3.08,2.75
121558,3.5,3.02,3.29,3.31,3.04
121599,3.38,2.91,3.16,3.19,2.9
121650,2.62,2.18,2.4,2.46,2.1
121678,2.98,2.49,2.76,2.79,2.5
121745,4.07,3.55,3.81,3.86,3.62
121862,3.33,2.89,3.1,3.15,2.79
121869,3.22,2.77,3.04,3.05,2.74
121894,3.45,2.99,3.23,3.26,2.97
121901,2.88,2.41,2.66,2.7,2.39
121915,3.91,3.44,3.72,3.73,3.43
121965,4.06,3.61,3.84,3.88,3.57
121988,3.47,3.0,3.2,3.27,2.97
122013,2.46,2.0,2.24,2.28,1.96
122056,4.28,3.84,4.05,4.11,3.76
122062,4.22,3.72,3.87,4.0,3.68
122097,3.29,2.84,3.07,3.1,2.81
122103,4.04,3.57,3.81,3.86,3.53
122135,2.67,2.19,2.45,2.48,2.19
122136,3.44,2.93,3.18,3.22,2.99
122182,2.61,2.12,2.37,2.4,2.14
122197,2.95,2.49,2.8,2.8,2.48
122198,3.24,2.76,3.07,3.06,2.78
122215,4.75,4.25,4.52,4.54,4.26
122254,3.17,2.72,2.96,3.0,2.67
122278,4.16,3.68,3.95,3.97,3.71
122374,2.14,1.68,1.93,1.95,1.66
122376,3.6,3.15,3.36,3.43,3.07
122378,4.64,4.13,4.47,4.46,4.2
122390,3.91,3.46,3.65,3.72,3.37
122420,3.89,3.45,3.64,3.72,3.33
122475,2.05,1.58,1.81,1.86,1.56
122504,3.79,3.35,3.6,3.64,3.28
122569,3.88,3.43,3.69,3.72,3.38
122578,3.44,2.94,3.2,3.22,3.0
122590,2.79,2.28,2.62,2.6,2.36
122603,4.06,3.57,3.87,3.86,3.64
122628,3.75,3.28,3.49,3.56,3.26
122631,3.41,3.0,3.2,3.27,2.87
122676,2.69,2.23,2.48,2.51,2.19
122714,3.12,2.66,2.94,2.96,2.64
122723,3.49,3.03,3.31,3.32,3.01
122758,3.44,2.99,3.24,3.27,2.92
122835,3.42,2.91,3.19,3.21,2.97
122841,2.79,2.26,2.52,2.55,2.34
122924,2.29,1.79,2.06,2.08,1.82
122933,3.16,2.68,2.92,2.95,2.68
122939,2.77,2.28,2.59,2.59,2.32
122946,4.13,3.67,3.93,3.95,3.64
122960,3.73,3.23,3.45,3.5,3.25
123060,3.79,3.35,3.6,3.64,3.28
123062,2.76,2.3,2.55,2.59,2.27
123087,1.77,1.32,1.53,1.6,1.23
123188,3.73,3.3,3.52,3.56,3.21
123227,3.29,2.83,3.1,3.11,2.81
123232,3.52,3.05,3.32,3.34,3.06
123283,3.64,3.16,3.44,3.46,3.18
123285,3.17,2.7,2.94,2.98,2.67
123293,1.71,1.23,1.53,1.53,1.23
123328,3.15,2.66,2.89,2.97,2.67
123335,2.89,2.39,2.69,2.7,2.43
123362,4.26,3.75,4.07,4.05,3.81
123395,4.48,4.03,4.22,4.28,3.96
123409,4.38,3.89,4.09,4.17,3.9
123414,3.98,3.48,3.68,3.74,3.49
123416,3.11,2.65,2.89,2.93,2.61
123454,2.87,2.44,2.64,2.71,2.34
123458,3.17,2.69,2.91,2.96,2.67
123495,3.6,3.12,3.4,3.4,3.14
123529,3.0,2.55,2.76,2.83,2.47
123563,1.8,1.36,1.55,1.61,1.29
123590,3.67,3.19,3.48,3.48,3.2
123624,3.61,3.11,3.41,3.42,3.18
123628,3.79,3.3,3.58,3.61,3.33
123638,4.36,3.89,4.16,4.2,3.87
123680,3.63,3.18,3.45,3.5,3.13
123685,4.02,3.56,3.81,3.84,3.53
123771,3.97,3.49,3.77,3.8,3.49
123783,4.56,4.12,4.34,4.38,4.04
123796,2.97,2.46,2.66,2.75,2.47
123851,3.59,3.13,3.42,3.42,3.1
123865,3.2,2.74,2.98,3.03,2.69
123883,2.34,1.86,2.12,2.15,1.86
123892,3.87,3.42,3.64,3.7,3.35
123912,3.4,2.89,3.22,3.21,2.95
123916,3.07,2.62,2.83,2.91,2.52
123941,3.45,3.0,3.23,3.28,2.93
123956,1.74,1.28,1.52,1.56,1.24
124065,4.47,3.97,4.26,4.28,4.02
124093,3.65,3.23,3.39,3.44,3.14
124105,3.16,2.68,2.95,2.98,2.67
124110,4.63,4.13,4.4,4.43,4.14
124132,3.15,2.66,2.92,2.97,2.67
124189,3.13,2.65,2.89,2.93,2.65
124204,3.05,2.57,2.85,2.86,2.59
124218,3.33,2.84,3.1,3.14,2.86
124221,3.14,2.65,2.89,2.92,2.68
124261,4.21,3.74,4.0,4.03,3.74
124315,3.85,3.39,3.65,3.67,3.36
124384,4.56,4.11,4.24,4.37,4.01
124397,3.28,2.82,3.11,3.13,2.78
124407,3.41,2.91,3.17,3.2,2.95
124425,3.49,2.99,3.29,3.32,3.03
124432,4.4,3.93,4.2,4.21,3.92
124434,4.27,3.78,4.06,4.07,3.8
124440,3.58,3.15,3.37,3.43,3.02
124501,3.88,3.46,3.69,3.74,3.35
124517,2.76,2.3,2.54,2.6,2.27
124529,3.45,3.0,3.21,3.28,2.94
124544,3.72,3.3,3.52,3.55,3.18
124557,4.39,3.88,4.17,4.18,3.95
124581,2.7,2.15,2.33,2.44,2.22
124587,3.66,3.2,3.47,3.5,3.17
124596,3.42,2.97,3.16,3.23,2.9
124618,2.86,2.37,2.62,2.65,2.39
124657,2.83,2.38,2.62,2.65,2.33
124667,3.72,3.21,3.5,3.53,3.27
124670,3.85,3.32,3.62,3.64,3.41
124698,3.81,3.36,3.58,3.64,3.3
124706,3.77,3.31,3.56,3.59,3.28
124708,3.28,2.79,3.08,3.12,2.83
124731,2.98,2.49,2.73,2.77,2.5
124750,3.92,3.41,3.7,3.71,3.48
124786,4.63,4.2,4.41,4.45,4.09
124793,2.71,2.19,2.41,2.45,2.26
124810,3.56,3.07,3.33,3.36,3.1
124814,2.86,2.39,2.66,2.69,2.37
124835,3.63,3.13,3.45,3.45,3.18
124846,3.83,3.38,3.63,3.68,3.31
124907,3.6,3.14,3.4,3.43,3.11
124913,4.57,4.12,4.32,4.39,4.03
124927,2.86,2.38,2.69,2.69,2.42
124937,3.77,3.33,3.57,3.61,3.27
124955,3.57,3.11,3.4,3.43,3.07
124967,3.06,2.62,2.86,2.88,2.57
124970,4.01,3.51,3.73,3.76,3.54
124977,3.16,2.71,2.96,3.0,2.64
125012,4.14,3.62,3.96,3.95,3.68
125036,3.71,3.15,3.42,3.46,3.27
125118,2.76,2.26,2.57,2.56,2.29
125219,2.69,2.21,2.5,2.51,2.2
125275,4.02,3.58,3.83,3.87,3.53
125277,2.78,2.28,2.53,2.57,2.33
125279,3.57,3.11,3.36,3.39,3.08
125301,3.38,2.92,3.17,3.2,2.88
125355,2.43,1.94,2.24,2.24,1.98
125358,3.23,2.73,3.04,3.04,2.76
125383,3.57,3.15,3.39,3.4,3.11
125402,2.78,2.33,2.6,2.62,2.29
125454,2.78,2.36,2.56,2.61,2.27
125490,2.82,2.37,2.61,2.64,2.32
125536,3.87,3.36,3.66,3.68,3.43
125539,3.29,2.87,3.07,3.13,2.74
125545,3.86,3.37,3.67,3.67,3.4
125559,3.29,2.82,3.09,3.1,2.82
125583,2.06,1.52,1.76,1.82,1.61
125628,4.73,4.21,4.5,4.5,4.27
125629,2.52,2.03,2.27,2.3,2.04
125647,3.27,2.82,3.02,3.09,2.74
125732,3.56,3.05,3.38,3.38,3.11
125766,3.22,2.69,3.02,3.02,2.79
125800,3.1,2.66,2.83,2.9,2.55
125818,3.85,3.35,3.56,3.61,3.36
125820,3.75,3.25,3.43,3.52,3.24
125832,3.72,3.24,3.48,3.52,3.25
125841,4.22,3.78,3.94,4.03,3.68
125842,2.66,2.16,2.43,2.46,2.19
125866,3.51,3.11,3.33,3.37,2.97
125867,2.84,2.36,2.64,2.66,2.37
125913,3.76,3.27,3.55,3.55,3.32
125971,3.89,3.4,3.72,3.72,3.43
126069,2.47,2.0,2.24,2.27,1.96
126076,5.15,4.59,4.87,4.89,4.75
126091,1.5,1.02,1.28,1.28,1.05
126099,2.67,2.23,2.51,2.54,2.17
126124,3.39,2.99,3.19,3.26,2.84
126130,4.17,3.67,3.93,3.96,3.7
126149,3.04,2.59,2.8,2.85,2.51
126151,3.71,3.19,3.53,3.53,3.27
126158,3.21,2.75,3.03,3.03,2.73
126218,3.35,2.92,3.06,3.17,2.79
126221,3.56,3.08,3.35,3.38,3.08
126251,3.86,3.38,3.75,3.71,3.4
126253,3.71,3.2,3.4,3.46,3.26
126375,2.7,2.28,2.49,2.53,2.17
126395,3.42,2.96,3.2,3.23,2.93
126403,3.57,3.08,3.35,3.38,3.09
126450,3.64,3.19,3.41,3.46,3.14
126457,3.67,3.2,3.43,3.49,3.16
126461,4.5,3.92,4.25,4.25,4.12
126475,2.47,1.99,2.2,2.24,1.99
126487,3.41,2.95,3.21,3.24,2.92
126516,3.29,2.8,3.07,3.11,2.81
126589,4.24,3.76,4.07,4.04,3.79
126618,4.26,3.8,4.08,4.1,3.77
126630,3.3,2.86,3.08,3.14,2.78
126634,3.31,2.82,3.1,3.12,2.85
126636,4.55,4.04,4.43,4.37,4.14
126637,3.76,3.24,3.59,3.57,3.34
126645,3.72,3.24,3.51,3.54,3.24
126658,3.8,3.31,3.51,3.59,3.3
126680,4.3,3.79,4.05,4.09,3.83
126713,3.66,3.18,3.46,3.49,3.19
126747,3.43,2.93,3.14,3.21,2.95
126766,3.76,3.26,3.49,3.53,3.28
126809,3.2,2.69,2.98,2.98,2.75
126810,3.71,3.25,3.48,3.52,3.21
126838,2.69,2.23,2.46,2.49,2.21
126855,4.29,3.86,4.07,4.13,3.76
126943,3.69,3.17,3.47,3.49,3.23
126949,2.64,2.19,2.44,2.47,2.14
126954,3.56,3.04,3.35,3.36,3.12
126963,1.89,1.4,1.67,1.68,1.43
126995,3.4,2.93,3.16,3.21,2.89
127010,3.06,2.58,2.81,2.86,2.57
127070,3.16,2.64,2.97,2.96,2.72
127071,4.01,3.56,3.78,3.83,3.52
127075,4.42,3.89,4.1,4.17,3.96
127105,3.55,3.12,3.41,3.42,3.07
127141,4.03,3.54,3.78,3.82,3.55
127179,4.68,4.13,4.3,4.42,4.2
127191,4.49,3.98,4.28,4.28,4.1
127219,4.52,4.07,4.29,4.36,4.0
127234,2.84,2.36,2.67,2.66,2.38
127235,4.12,3.67,3.86,3.93,3.61
127245,3.38,2.88,3.13,3.17,2.91
127259,2.81,2.38,2.58,2.64,2.27
127269,3.25,2.79,2.98,3.05,2.73
127283,2.99,2.52,2.75,2.8,2.51
127289,3.31,2.9,3.14,3.17,2.79
127328,3.91,3.43,3.72,3.74,3.41
127330,3.92,3.45,3.64,3.72,3.41
127333,3.54,3.07,3.27,3.34,3.04
127348,2.29,1.83,2.04,2.09,1.79
127383,3.04,2.45,2.63,2.73,2.62
127427,3.96,3.44,3.68,3.72,3.52
127435,3.67,3.2,3.48,3.5,3.19
127453,4.61,4.09,4.33,4.37,4.15
127455,4.39,3.9,4.18,4.18,3.92
127477,3.68,3.25,3.45,3.5,3.17
127519,2.93,2.54,2.72,2.77,2.39
127537,3.65,3.15,3.4,3.42,3.24
127543,2.04,1.53,1.75,1.8,1.59
127564,3.54,3.08,3.32,3.38,3.03
127596,3.97,3.49,3.76,3.78,3.48
127635,3.05,2.6,2.82,2.88,2.53
127658,3.03,2.58,2.81,2.85,2.55
127680,3.24,2.78,3.03,3.07,2.74
127779,3.79,3.32,3.48,3.58,3.27
127818,4.31,3.82,4.11,4.11,3.85
127823,3.59,3.11,3.39,3.4,3.11
127829,1.86,1.39,1.64,1.69,1.35
127837,4.35,3.86,4.14,4.14,3.87
127875,2.43,1.99,2.21,2.27,1.91
127903,3.87,3.4,3.65,3.68,3.4
127921,3.25,2.79,3.01,3.06,2.74
127939,3.58,3.14,3.34,3.41,3.04
127955,3.75,3.22,3.45,3.52,3.28
127998,2.81,2.32,2.63,2.63,2.35
128009,3.7,3.2,3.49,3.5,3.23
128037,3.62,3.17,3.36,3.43,3.08
128089,4.51,4.04,4.22,4.3,4.0
128090,3.76,3.26,3.45,3.54,3.24
128138,2.59,2.12,2.41,2.42,2.1
128179,2.95,2.46,2.69,2.7,2.55
128227,3.55,3.13,3.32,3.37,3.01
128234,4.85,4.4,4.68,4.7,4.38
128244,4.68,4.23,4.45,4.51,4.18
128247,4.65,4.21,4.44,4.5,4.11
128250,2.77,2.33,2.59,2.62,2.27
128291,4.16,3.7,3.95,3.97,3.66
128321,3.9,3.46,3.71,3.73,3.42
128330,3.08,2.58,2.81,2.85,2.62
128342,4.48,3.98,4.28,4.3,4.01
128356,3.98,3.53,3.73,3.78,3.47
128366,4.94,4.47,4.75,4.76,4.46
